date,d feed iron %,d feed silica %,u starch m3/h,u amina m3/h,d feed m3/h,d feed ph,d feed SG,x C01.air.flow Nm3/h,x C02.air.flow Nm3/h,x C03.air.flow Nm3/h,x C04.air.flow Nm3/h,x C05.air.flow Nm3/h,x C06.air.flow Nm3/h,x C07.air.flow Nm3/h,x C01.froth.depth mm,x C02.froth.depth mm,x C03.froth.depth mm,x C04.froth.depth mm,x C05.froth.depth mm,x C06.froth.depth mm,x C07.froth.depth mm,y product iron %,y product silica %
2017-05-07 18:40:00,56.65,14.83,3791.535,527.954,397.0015,10.0998,1.71977,250.1065,248.658,249.416,300.034,299.927,299.635,299.7395,450.7355,448.7525,451.027,353.7735,351.5625,349.653,350.8915,64.1,4.3050828729
2017-05-07 19:00:00,56.65,14.83,3432.505,530.9545,401.3440000000001,10.0908,1.723235,249.8315,250.0365,249.9305,299.65650000000005,300.52,299.9,297.80150000000003,448.39,446.814,447.867,348.551,351.77,359.227,355.57,64.1,4.45
2017-05-07 19:20:00,56.65,14.83,3849.8,532.9085,400.7145,10.02795,1.725865,250.0095,250.828,249.7095,299.845,299.506,299.959,299.39,450.0105,451.9145,448.463,350.707,345.1505,350.939,346.9005,64.79,3.69
2017-05-07 19:40:00,56.65,14.83,3958.45,538.5754999999999,399.9895,10.02215,1.734155,250.008,249.634,249.7185,299.9395,299.83849999999995,300.095,298.4995,451.478,453.0835,450.6485,345.8895,351.247,351.3165,352.824,64.79,3.69
2017-05-07 20:00:00,56.65,14.83,3402.15,539.784,398.8635,9.962105,1.7363499999999998,250.019,249.518,249.968,299.88750000000005,299.674,299.958,299.87800000000004,451.7905,446.7305,449.266,349.8045,353.8065,354.073,347.5505,64.79,3.69
2017-05-07 20:20:00,56.65,14.83,3969.45,538.6175000000001,399.92,9.960825,1.73444,250.0185,249.7025,250.0285,299.927,299.483,299.89,299.5795,448.2575000000001,452.0295,452.9575,346.7135,348.198,344.81100000000004,355.5585,64.55,4.09
2017-05-07 20:40:00,56.65,14.83,4261.889999999999,522.404,397.6185,10.0165,1.7083050000000002,250.055,250.9705,250.5405,300.061,300.799,299.991,300.96900000000005,450.3895,448.1155,449.506,357.1975,350.785,346.847,349.8805,64.55,4.09
2017-05-07 21:00:00,56.65,14.83,4133.615,481.7295,399.5325,10.1025,1.65118,249.8815,251.0435,249.815,299.927,300.652,299.761,299.9655,450.303,450.425,449.539,357.665,352.3435,351.305,355.2105,64.55,4.09
2017-05-07 21:20:00,56.65,14.83,4221.475,455.263,397.978,10.2284,1.6259800000000002,249.7175,250.9345,250.0965,300.314,299.2775,299.9,300.2595,452.2245,447.817,448.895,346.296,347.4225,347.06,346.8405,65.36,3.11
2017-05-07 21:40:00,56.65,14.83,3361.375,464.853,399.958,10.2573,1.624075,249.8915,250.755,250.034,300.1395,299.96400000000006,300.0895,297.956,452.603,447.1475,452.346,351.1945,351.22400000000005,351.1025,348.79200000000003,65.36,3.11
2017-05-07 22:00:00,56.65,14.83,4268.639999999999,492.0355,400.5465,10.15775,1.6654399999999998,249.907,249.677,249.761,299.9435,300.0335,299.935,299.10850000000005,450.295,450.4525,451.927,357.8605,347.875,353.6505,351.401,65.36,3.11
2017-05-07 22:20:00,56.65,14.83,3850.315,502.9465,399.635,10.1041,1.68438,250.014,248.904,249.637,300.02700000000004,300.0485,299.9335,302.0825,449.1605,447.8515,449.6725,350.3705,346.8125,348.9975,348.9775,64.51,3.48
2017-05-07 22:40:00,56.65,14.83,4019.915,514.7,400.052,10.081,1.698465,250.159,251.169,249.6075,299.9675,300.12800000000004,300.064,299.2775,449.0075,449.073,451.7115,345.628,350.591,349.175,352.3575,64.51,3.48
2017-05-07 23:00:00,56.65,14.83,3981.245,529.7249999999999,399.5025,10.0715,1.720135,250.1575,251.073,249.5195,299.927,299.8645,299.86400000000003,300.817,450.669,448.73,450.5495,348.895,347.808,352.1345,352.377,64.51,3.48
2017-05-07 23:20:00,56.65,14.83,3413.455,536.0070000000001,399.1655,10.03925,1.73317,249.897,251.584,249.79700000000005,299.827,300.7325,300.146,301.2745,447.0175,449.794,449.9315,345.223,351.85450000000003,354.4765,355.451,64.41,4.34
2017-05-07 23:40:00,56.65,14.83,4259.85,538.871,401.675,10.0839,1.731795,250.049,249.5425,250.008,300.116,300.111,299.736,300.6785,450.009,448.822,449.5275,354.2785,349.4755,350.70050000000003,348.8925,64.41,4.34
2017-05-08 00:00:00,56.65,14.83,4040.48,534.94,396.907,10.1976,1.7290299999999998,249.848,250.801,249.7345,300.1295,300.4635,299.829,300.15250000000003,452.2455,447.638,448.456,345.9825,356.133,354.986,353.496,64.41,4.34
2017-05-08 00:20:00,56.65,14.83,3979.85,528.4860000000001,399.7225,10.2133,1.719885,249.9005,249.4675,249.992,299.9815,299.995,299.927,297.5215,448.612,447.2235,448.9205,354.398,347.389,349.0,345.1495,65.26,2.75
2017-05-08 00:40:00,56.65,14.83,4060.39,534.806,399.8135,10.26865,1.730595,250.0055,248.867,250.3915,300.01800000000003,299.84950000000003,299.9955,297.8745,452.077,453.212,450.9945,349.816,351.7895,353.8045,349.034,65.26,2.75
2017-05-08 01:00:00,56.65,14.83,3250.9700000000003,538.6785,401.4505,10.24805,1.732455,250.269,251.376,250.2975,300.09000000000003,301.411,299.87850000000003,299.498,450.0835,449.8815,450.63,345.8875,344.1705,351.5915,351.5545,65.26,2.75
2017-05-08 01:20:00,56.65,14.83,4049.635,527.1415,396.5825,10.1802,1.725465,249.829,249.282,249.7925,300.098,298.92,299.871,300.5725,452.271,448.6835,451.9705,360.314,352.76300000000003,370.2025,364.769,65.14,3.1
2017-05-08 01:40:00,56.65,14.83,3506.61,514.519,398.878,10.12325,1.7009150000000002,249.97250000000005,251.881,249.476,299.927,299.1385,299.4335,297.4455,447.5895,450.516,449.054,356.19,350.98400000000004,355.102,352.444,65.14,3.1
2017-05-08 02:00:00,56.65,14.83,3667.605,531.7175,402.029,10.1469,1.724855,250.269,249.829,249.582,299.8905,299.6995,301.9875,299.9355,450.4145,448.5955,450.4325,355.5435,344.738,305.79200000000003,351.207,65.14,3.1
2017-05-08 02:20:00,56.65,14.83,3210.5,540.0535,400.9885,10.0967,1.73479,250.0205,249.7795,250.0345,299.938,299.248,299.4225,300.1805,448.983,450.7505,451.628,352.586,348.8645,342.31600000000003,354.31600000000003,65.83,1.97
2017-05-08 02:40:00,56.65,14.83,300.80349,542.5955,398.7735,9.97764,1.73774,249.9205,249.533,249.6635,300.0695,300.019,297.2165,299.1475,451.201,452.82,450.372,348.463,349.795,359.7565,357.9735,65.83,1.97
2017-05-08 03:00:00,56.65,14.83,1997.945,533.293,398.0655,9.81198,1.72963,249.9185,250.269,250.2705,300.01800000000003,300.025,300.1105,301.43100000000004,452.168,449.893,452.357,347.4685,350.3435,354.729,352.389,65.83,1.97
2017-05-08 03:20:00,56.65,14.83,2765.63,538.8075,399.6735,9.78852,1.729535,250.13350000000003,250.8865,250.3315,299.879,299.51800000000003,300.33500000000004,300.369,447.212,447.1525,449.364,353.9155,352.916,351.6375,345.5905,65.95,2.1
2017-05-08 03:40:00,56.65,14.83,3106.74,545.2090000000001,398.7015,9.741145,1.74137,250.256,249.1035,250.1015,299.927,299.835,300.035,298.3655,448.9975,451.7235,451.0775,352.4685,352.7665,351.9255,354.302,65.95,2.1
2017-05-08 04:00:00,56.65,14.83,3117.145,547.691,399.236,9.60393,1.74728,249.8505,248.4175,249.907,299.8285,300.019,299.927,298.879,454.437,451.6525,449.006,346.533,348.012,338.3065,343.9105,65.95,2.1
2017-05-08 04:20:00,56.65,14.83,3534.86,552.3675000000001,401.6285,9.58155,1.751315,249.701,249.703,249.764,299.9245,299.685,300.4235,299.607,450.5135,457.8,452.0695,347.2165,346.3705,344.831,355.08050000000003,66.57,1.77
2017-05-08 04:40:00,56.65,14.83,3648.925,557.4855,400.3325,9.78914,1.75592,250.269,249.733,250.104,300.0115,299.268,300.271,300.947,447.8945,445.2015,451.064,353.0375,352.217,364.303,346.90200000000004,66.57,1.77
2017-05-08 05:00:00,56.65,14.83,3676.4,554.5139999999999,402.048,9.948355,1.7461600000000002,250.089,249.59750000000005,249.864,300.16,300.262,301.7855,299.2775,450.733,447.4875,448.1735,349.03200000000004,351.2265,355.7465,353.1835,66.57,1.77
2017-05-08 05:20:00,56.65,14.83,3976.205,496.729,400.116,9.95944,1.708475,250.049,250.2095,249.8015,299.927,300.47950000000003,300.1535,300.2845,448.62,447.299,449.7165,345.869,343.964,348.0135,345.327,65.33,2.37
2017-05-08 06:00:00,56.65,14.83,3285.54,442.702,397.976,10.0146,1.630565,250.011,249.6735,249.406,299.9425,299.4905,299.533,298.40250000000003,450.385,449.9615,451.255,346.821,350.8745,350.015,351.1055,65.33,2.37
2017-05-08 06:20:00,56.65,14.83,3430.02,465.44,400.262,9.983735,1.65724,249.892,249.37,249.675,300.06,300.4535,301.5335,298.264,451.8175,449.313,449.4735,346.934,352.228,349.3525,349.131,63.53,3.54
2017-05-08 06:40:00,56.65,14.83,2983.755,484.316,399.0765,9.94769,1.68915,250.1775,249.2585,250.303,300.145,299.7125,299.4535,301.756,449.1085,454.552,447.728,353.0415,348.2505,351.1695,348.475,63.53,3.54
2017-05-08 07:00:00,56.65,14.83,2574.625,496.115,400.195,9.87869,1.704125,250.2085,249.39,249.586,299.927,300.3325,300.65200000000004,298.793,451.5645,451.2015,449.9395,348.022,345.4285,351.7925,353.0605,63.53,3.54
2017-05-08 07:20:00,56.65,14.83,2994.935,498.543,400.3085,9.723325,1.711245,250.139,249.4215,250.1125,299.7925,300.9945,300.819,299.64,449.941,453.1545,451.5575,354.831,350.653,346.3745,351.555,65.16,2.35
2017-05-08 07:40:00,56.65,14.83,3046.65,477.5725,398.0605,9.623515,1.712875,250.051,250.2555,249.5205,300.102,300.2675,299.8755,300.5265,452.4815,448.414,447.925,348.87850000000003,350.804,352.60400000000004,346.3025,65.16,2.35
2017-05-08 08:00:00,56.65,14.83,3346.265,453.468,398.0615,9.60657,1.6689699999999998,250.326,251.1785,249.7825,299.937,299.60450000000003,300.203,299.407,450.7635,445.7915,451.2955,350.47900000000004,347.3225,357.2495,350.34450000000004,65.16,2.35
2017-05-08 08:20:00,56.65,14.83,3210.16,465.091,398.5945,9.616205,1.68891,250.269,252.3305,249.9465,299.94500000000005,299.597,299.1315,302.2215,447.591,449.145,447.716,347.357,354.43949999999995,353.376,351.9965,65.93,2.19
2017-05-08 08:40:00,56.65,14.83,2876.78,478.5295,399.9015,9.60484,1.706705,250.2225,250.935,249.5615,300.04,299.818,301.35900000000004,300.865,452.679,449.311,451.238,351.442,348.752,351.0875,350.1165,65.93,2.19
2017-05-08 09:00:00,56.65,14.83,2826.445,532.201,398.6595,9.65276,1.7274850000000002,250.1575,249.6115,249.619,299.927,300.523,302.049,299.3465,448.7085,451.5195,450.0275,350.7635,349.746,353.122,346.6505,65.93,2.19
2017-05-08 09:20:00,56.65,14.83,2638.67,543.8230000000001,399.408,9.830735,1.7374649999999998,250.1565,249.1135,249.877,300.14300000000003,300.447,298.5165,298.6025,448.701,449.679,450.5135,345.428,353.6225,349.744,350.9775,65.4,1.54
2017-05-08 09:40:00,56.65,14.83,3068.2,545.659,399.2005,9.89478,1.741135,250.191,249.961,250.3645,299.953,299.839,300.51300000000003,299.5625,452.063,447.546,449.444,349.413,349.707,356.028,344.47900000000004,65.4,1.54
2017-05-08 10:00:00,56.65,14.83,3252.425,542.6769999999999,400.0145,9.943755,1.73958,250.039,250.0455,250.2175,300.1905,300.29200000000003,301.34349999999995,301.5905,449.322,450.293,451.284,348.735,353.6535,350.1435,343.884,65.4,1.54
2017-05-08 10:20:00,56.65,14.83,2524.765,541.9590000000001,400.681,10.039750000000002,1.73585,250.1215,249.931,249.911,300.206,299.884,299.5875,298.42600000000004,448.5405,448.972,450.255,352.714,353.7565,349.141,345.1985,64.56,3.82
2017-05-08 10:40:00,56.65,14.83,957.423546875,543.571,396.8585,9.941035,1.743715,249.811,249.9175,249.848,300.1685,299.65099999999995,299.997,301.2265,454.1875,454.2975,453.1125,384.0525,370.1,377.5285,382.5005,64.56,3.82
2017-05-08 11:00:00,56.65,14.83,807.393171875,517.2149999999999,401.4585,9.57226,1.69794,250.237,249.6675,249.6245,299.9385,299.858,301.6935,301.004,450.5455,450.264,451.1435,352.8265,347.2225,356.63300000000004,348.086,64.56,3.82
2017-05-08 11:20:00,56.65,14.83,712.373934375,514.8335,399.5755,9.09037,1.701025,250.1785,249.823,250.0075,300.0505,299.82050000000004,300.384,298.4595,451.349,450.0725,450.309,350.2135,350.1675,347.94550000000004,346.1945,62.72,4.35
2017-05-08 11:40:00,56.65,14.83,3620.01,515.7015,399.992,8.87717,1.6876,249.9,249.4975,249.7955,299.948,299.906,300.121,301.2075,451.26,450.2745,451.123,347.1895,344.64250000000004,343.487,343.6005,62.72,4.35
2017-05-08 12:00:00,56.65,14.83,3815.37,488.6165,400.421,9.080095,1.66459,250.2015,249.573,250.0825,299.8725,299.8515,299.927,299.53650000000005,450.303,451.0555,450.765,361.4455,367.1405,355.7645,359.4855,62.72,4.35
2017-05-08 13:40:00,56.65,14.83,3732.155,541.171,400.7365,10.1401,1.736375,250.0135,250.6945,249.8955,300.221,299.927,299.92150000000004,299.9155,452.0465,448.86,449.412,347.288,354.487,359.4885,350.2185,64.75,3.66
2017-05-08 14:00:00,56.65,14.83,4470.45,527.0045,395.7485,10.15835,1.721515,250.2615,249.556,249.7305,300.1545,299.9015,299.927,301.466,450.6285,449.888,451.1715,353.00199999999995,350.376,348.05150000000003,348.3805,64.75,3.66
2017-05-08 14:20:00,56.65,14.83,3299.525,503.2535,397.992,10.1449,1.68674,250.1935,249.259,250.0825,300.1225,300.073,299.874,299.526,449.6905,450.8105000000001,450.1115,347.82050000000004,348.928,345.39149999999995,348.78650000000005,65.07,2.8
2017-05-08 14:40:00,56.65,14.83,2801.09,501.0915,401.6122027027,10.0316,1.686435,250.269,249.2425,249.5795,299.927,299.848,299.927,299.279,465.2565,470.9035,476.1005,347.86,344.789,348.587,338.2325,65.07,2.8
2017-05-08 15:00:00,56.65,14.83,2678.99,515.287,399.4555,9.875425,1.70127,249.921,249.2125,249.621,300.082,299.929,300.033,299.9035,448.792,450.7985,449.9035,364.6915,356.086,351.094,361.4695,65.07,2.8
2017-05-08 15:20:00,56.65,14.83,3035.025,521.0555,401.1585,9.48231,1.709815,249.784,250.521,250.0805,300.0085,299.92650000000003,299.927,297.869,452.441,454.3250000000001,454.749,372.587,369.409,358.6275,365.1425,63.62,4.2
2017-05-08 15:40:00,56.65,14.83,3287.065,512.5105000000001,401.476,9.49703,1.697205,250.049,250.9925,249.9115,300.084,299.927,300.004,302.52,449.448,449.364,450.8135,364.863,359.3475,350.541,351.641,63.62,4.2
2017-05-08 16:00:00,56.65,14.83,3609.96,513.5844999999999,397.973,9.58874,1.6987450000000002,250.094,250.068,250.581,300.04200000000003,299.44100000000003,299.927,298.5775,453.1385,451.0015,449.4005,358.255,355.919,353.9585,348.4635,63.62,4.2
2017-05-08 16:20:00,56.65,14.83,3908.07,530.3335,401.3205,9.739355,1.717175,249.98,249.9075,249.3355,300.168,299.5345,299.972,299.116,448.7195,451.528,451.45450000000005,349.313,350.6425,352.7885,344.7875,65.74,1.98
2017-05-08 16:40:00,56.65,14.83,4318.915,531.443,402.2265,9.91641,1.720355,249.844,250.1775,250.121,300.255,299.871,299.9505,299.6735,451.6395,450.848,450.462,346.829,352.546,350.4675,344.79,65.74,1.98
2017-05-08 17:00:00,56.65,14.83,2661.16,526.616,399.0705,10.0006,1.718415,249.9795,250.5525,250.1105,300.11400000000003,299.72950000000003,299.92650000000003,300.53200000000004,450.1205,449.5445,451.254,354.3005,351.144,343.499,352.342,65.74,1.98
2017-05-08 17:20:00,56.65,14.83,3577.13,521.863,398.4345,9.98355,1.71391,250.042,249.545,250.874,299.943,300.034,299.927,299.6815,450.101,448.1125,449.816,350.05600000000004,349.134,348.884,346.099,64.62,2.75
2017-05-08 17:40:00,56.65,14.83,3614.605,530.9215,400.5325,9.89202,1.72557,250.0905,251.129,250.482,299.9115,299.733,300.12699999999995,298.3055,449.5825,449.244,450.525,346.093,352.94100000000003,353.4435,352.4285,64.62,2.75
2017-05-08 18:00:00,56.65,14.83,4204.485000000001,541.092,400.476,9.88232,1.73399,249.9585,251.1535,249.668,300.194,299.755,299.927,299.725,446.6625,448.542,449.2415,353.2455,347.8705,353.2125,348.391,64.62,2.75
2017-05-08 18:20:00,56.65,14.83,4190.65,547.8855000000001,401.754,10.02935,1.74477,250.14,249.102,249.89,299.879,299.9205,299.98749999999995,299.87699999999995,451.937,449.7525,448.7515,348.844,350.75350000000003,351.547,350.552,64.01,3.49
2017-05-08 18:40:00,56.65,14.83,4194.085,550.2384999999999,400.412,10.175,1.74792,249.8405,249.998,249.7345,299.9525,299.4995,299.9105,300.6055,452.441,451.699,452.0585,354.2845,350.742,355.936,349.1855,64.01,3.49
2017-05-08 19:00:00,56.65,14.83,3774.615,548.1005,399.624,10.2533,1.74845,249.989,252.2855,249.829,299.927,299.419,299.927,298.6925,450.6525,451.403,450.5835,351.4,351.622,350.73900000000003,349.5575,64.01,3.49
2017-05-08 19:20:00,56.65,14.83,4151.805,541.6099999999999,397.199,10.2344,1.74384,250.206,249.172,249.898,299.918,299.9985,299.95500000000004,300.312,452.6635,449.25,449.2365,353.2345,347.9465,353.466,355.994,64.28,3.17
2017-05-08 19:40:00,56.65,14.83,4712.540000000001,511.985,397.41,10.227799999999998,1.70476,249.9355,249.7715,249.991,299.927,299.896,299.97400000000005,299.825,450.6175,450.2025,450.958,356.11400000000003,351.4875,357.551,352.655,64.28,3.17
2017-05-08 20:00:00,56.65,14.83,4360.695,511.2305,400.298,10.22305,1.72895,249.955,249.4145,250.0045,300.098,299.45500000000004,299.88800000000003,299.48,451.6385,447.148,450.8965,351.2105,351.11,343.453,351.1975,64.28,3.17
2017-05-08 20:20:00,56.65,14.83,4415.005,541.7615000000001,399.183,10.19135,1.76541,249.933,250.2815,250.0055,300.009,299.8565,299.839,299.744,451.4775,446.03,451.893,347.563,348.605,353.245,349.3215,64.67,3.29
2017-05-08 20:40:00,56.65,14.83,3515.8450000000003,551.2685,399.548,10.16,1.774765,249.9385,250.2185,249.7675,299.8635,299.7605,300.02250000000004,299.563,448.2435,450.4205,451.0175,342.506,343.7525,343.3185,337.9585,64.67,3.29
2017-05-08 21:00:00,56.65,14.83,4492.355,541.7345,398.2925,10.09075,1.77232,249.8965,250.4345,249.976,299.9735,300.002,299.8405,300.5835,450.2735,449.0545,450.0745,347.855,351.3185,341.7935,352.2225,64.67,3.29
2017-05-08 21:20:00,56.65,14.83,4537.11,525.755,399.1205,10.0879,1.749885,249.938,249.9785,249.8125,299.927,299.8525,299.848,300.88,448.0955,445.8415,450.86,353.1195,350.352,353.756,351.3695,63.59,4.12
2017-05-08 21:40:00,56.65,14.83,4275.9,497.4915,402.0895,10.1377,1.70443,250.0565,249.3255,249.695,299.8465,299.932,299.88199999999995,299.53,453.8055,449.812,448.6325,344.01750000000004,343.1,348.3655,347.9665,63.59,4.12
2017-05-08 22:00:00,56.65,14.83,3913.21,489.9275,400.8955,10.20785,1.69472,249.906,250.741,249.753,299.927,300.178,299.927,299.8455,451.5755,445.571,450.2855,348.2465,347.982,358.7185,348.635,63.59,4.12
2017-05-08 22:20:00,56.65,14.83,3627.285,495.43,400.5645,10.2092,1.70336,250.05,250.1885,250.0535,299.9955,299.439,299.91700000000003,298.5735,449.998,448.7720000000001,451.064,348.7025,348.606,354.5575,348.5215,64.2,4.4
2017-05-08 22:40:00,56.65,14.83,4654.005,502.62,399.316,10.1457,1.710955,250.0095,250.1055,249.829,300.2325,300.51,300.119,300.304,449.369,453.9545,449.3515,355.4475,351.3,346.368,353.308,64.2,4.4
2017-05-08 23:00:00,56.65,14.83,4614.88,517.4265,400.0495,10.09275,1.703905,249.958,249.301,250.0145,299.951,299.4205,300.0555,297.3715,452.622,451.053,451.1015,344.1685,344.9535,346.247,344.862,64.2,4.4
2017-05-08 23:20:00,56.65,14.83,4641.389999999999,506.675,398.4405,10.17225,1.694365,250.0495,250.201,250.219,300.153,299.688,300.18600000000004,302.095,449.308,447.4885,451.54,348.3035,351.548,359.328,347.2835,65.77,2.97
2017-05-08 23:40:00,56.65,14.83,4409.625,505.0945,398.2155,10.1712,1.691165,250.054,249.3125,249.9895,299.9095,299.32500000000005,299.9315,301.723,448.4435,452.7485,448.48,348.712,350.297,349.649,348.247,65.77,2.97
2017-05-09 00:00:00,56.65,14.83,4298.8150000000005,483.8795,399.802,10.2072,1.65799,250.0935,249.031,250.375,300.078,299.778,299.927,300.35799999999995,448.1635,451.101,450.028,354.947,348.56550000000004,354.948,351.577,65.77,2.97
2017-05-09 00:20:00,56.65,14.83,3436.985,479.5195,400.694,10.19965,1.651165,250.099,249.742,250.22,299.927,300.2505,300.1545,301.709,449.4855,453.508,448.553,347.2045,351.005,379.188,347.981,66.34,1.87
2017-05-09 02:00:00,56.65,14.83,3434.36,517.811,399.608,9.90824,1.70226,250.01,249.913,250.119,299.852,299.7145,300.116,300.9615,451.9455,448.588,450.586,348.60450000000003,350.6075,329.5655,350.7955,67.13,1.38
2017-05-09 02:20:00,56.65,14.83,4408.200000000001,532.9925000000001,400.806,9.9381,1.7231999999999998,250.2645,250.139,250.2775,300.0765,299.56100000000004,300.06050000000005,300.127,450.32950000000005,451.48,449.9725,349.959,347.543,350.04,353.61,66.79,0.85
2017-05-09 02:40:00,56.65,14.83,3589.12,535.421,398.5435,9.997565000000002,1.732735,250.3195,249.333,250.0235,299.9645,299.9135,299.9345,299.7695,451.5405,452.906,449.5675,351.533,349.7115,394.822,340.962,66.79,0.85
2017-05-09 03:00:00,56.65,14.83,3739.63,515.4929999999999,395.4085,10.04535,1.706285,250.269,251.381,249.778,299.774,299.422,299.389,298.77149999999995,449.814,450.2715,451.3175,350.13199999999995,348.769,371.3785,344.9365,66.79,0.85
2017-05-09 03:20:00,56.65,14.83,3552.87,521.5615,399.785,10.00905,1.713905,249.758,250.5665,249.781,299.866,300.02,299.809,299.95000000000005,449.5365,451.5655,451.737,361.162,357.3875,385.754,349.645,66.94,1.24
2017-05-09 03:40:00,56.65,14.83,3279.58,523.159,400.6105,9.81537,1.74268,250.1265,250.5985,249.868,299.927,299.8125,299.933,300.3215,450.948,451.427,449.9980000000001,349.088,344.264,311.389,349.617,66.94,1.24
2017-05-09 04:00:00,56.65,14.83,2781.125,523.4449999999999,397.8165,9.640415,1.74542,249.9735,249.9425,249.576,299.954,299.8455,299.95450000000005,301.7345,448.5915,447.52650000000006,451.8275,353.79200000000003,353.83450000000005,318.021,350.46500000000003,66.94,1.24
2017-05-09 04:20:00,56.65,14.83,3543.55,535.315,400.6875,9.51553,1.754705,250.022,250.0895,249.804,299.927,299.389,299.9785,299.4485,449.399,448.6295,450.8965,346.648,350.9205,344.669,352.1085,66.33,2.0
2017-05-09 04:40:00,56.65,14.83,3473.65,517.3475,400.884,9.59614,1.73488,249.878,250.7335,250.032,299.9445,300.45,300.043,300.07,449.967,449.363,449.4500000000001,351.20050000000003,350.834,343.1995,350.9895,66.33,2.0
2017-05-09 05:00:00,56.65,14.83,3284.02,480.7395,399.442,9.6366,1.708245,249.984,250.0875,250.2175,300.14149999999995,299.4015,299.976,300.08000000000004,447.76,448.6655,449.4165,354.3035,355.658,378.2365,352.9765,66.33,2.0
2017-05-09 05:20:00,56.65,14.83,3595.08,476.8035,399.3325,9.693935,1.70499,249.9925,250.668,250.0465,300.0685,300.0055,299.962,300.8185,452.332,452.696,451.998,354.2925,347.192,320.72900000000004,351.4805,65.14,3.17
2017-05-09 05:40:00,56.65,14.83,2465.665,454.2135,401.771,9.78949,1.70767,250.0695,250.6735,250.1485,299.91700000000003,300.09000000000003,300.0015,299.613,450.8535,445.23,447.029,354.346,354.73850000000004,363.7305,352.22950000000003,65.14,3.17
2017-05-09 06:00:00,56.65,14.83,1674.835,452.9425,399.3875,9.835795,1.70228,249.976,250.5045,249.6815,299.927,299.9445,299.927,298.84,451.4095,451.6855,452.926,349.365,351.5915,405.3005,354.021,65.14,3.17
2017-05-09 06:20:00,56.65,14.83,1023.74764351855,441.0905,399.6815,9.84453,1.683075,250.2255,250.29,249.9995,299.8105,300.325,301.3405,298.884,447.54,451.5595,451.754,344.27250000000004,333.158,357.4105,337.6865,64.77,2.22
2017-05-09 06:40:00,56.65,14.83,818.61819907405,407.2115,398.443,9.760965,1.658965,250.2265,250.195,249.693,299.98900000000003,299.583,300.2995,301.471,450.2485,451.108,450.94,351.725,353.2505,352.573,351.035,64.77,2.22
2017-05-09 07:00:00,56.65,14.83,1276.90540476195,448.8235,400.6345,9.69079,1.624585,250.3325,250.4975,249.293,299.993,299.764,299.213,297.9925,451.509,452.497,449.35,351.95050000000003,348.5475,348.067,348.73850000000004,64.77,2.22
2017-05-09 07:20:00,56.65,14.83,1931.135,440.797,400.575,9.61169,1.59577,250.049,250.2825,249.8255,299.927,300.0815,301.1725,299.558,448.869,446.5145,448.409,352.145,350.4375,348.202,350.54200000000003,64.64,2.22
2017-05-09 07:40:00,56.65,14.83,2755.855,446.653,400.2365,9.51929,1.608395,250.082,249.9735,249.678,300.1595,299.487,300.259,300.0535,450.4965,448.7155,445.758,347.2105,349.93,355.301,352.279,64.64,2.22
2017-05-09 08:00:00,56.65,14.83,2750.7650000000003,463.8595,402.191,9.500985,1.6333000000000002,250.3945,250.3745,250.147,300.01800000000003,299.8605,298.1915,300.61,448.7015,450.4315,449.335,347.963,350.236,350.8115,350.763,64.64,2.22
2017-05-09 08:20:00,56.65,14.83,2288.58,468.848,399.396,9.4456,1.63797,250.0905,250.5305,249.4315,299.927,299.85450000000003,300.2205,299.3925,450.6975,450.9545,451.064,351.08950000000004,350.17150000000004,348.8465,349.615,62.56,2.7423756906
2017-05-09 09:00:00,56.65,14.83,3636.83,471.5635,400.212,9.2135,1.640225,250.1825,250.3055,249.5345,300.1515,300.16,299.8965,300.359,451.1845,448.272,449.588,353.15700000000004,352.72450000000003,350.8425,351.375,62.56,2.7423756906
2017-05-09 09:20:00,56.65,14.83,4259.775,485.5135,400.7635,9.312405,1.66184,249.9225,249.69600000000003,249.746,299.927,300.0535,300.05600000000004,299.533,448.2175,449.563,443.581,351.56600000000003,350.7985,347.746,350.216,63.42,3.77
2017-05-09 09:40:00,56.65,14.83,3601.45,484.378,398.128,9.479455,1.66029,250.0895,250.0415,249.6035,300.251,299.927,299.9915,300.27,448.9025,446.9885,441.568,352.8755,351.6665,343.9305,346.9535,63.42,4.7976243094
2017-05-09 11:20:00,56.65,14.83,2555.125,450.19,400.001,9.61225,1.611975,250.125,249.4755,249.829,300.0845,299.927,299.9255,299.83849999999995,451.9335,449.0425,449.3225,352.5635,349.482,356.753,349.505,64.45,4.29
2017-05-09 12:00:00,56.65,14.83,2574.6400000000003,467.6915,399.6395,9.361665,1.63347,250.2585,250.503,249.8175,300.314,299.73900000000003,300.012,300.36,449.856,451.5835,447.608,350.3425,352.5155,364.459,348.986,64.45,4.29
2017-05-09 13:00:00,56.65,14.83,3057.05,538.8455,398.854,9.88717,1.73204,249.803,248.989,250.36,300.213,299.837,299.8265,300.6605,450.541,449.1615,448.1445,346.4405,350.0635,346.4545,349.286,63.78,4.3809944751
2017-05-09 13:20:00,56.65,14.83,3715.25,549.5820000000001,400.454,9.99646,1.746015,250.062,249.9825,249.892,299.8705,299.673,299.887,299.5085,451.694,449.3,450.327,352.0965,350.6685,348.774,348.512,63.43,4.56
